id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
654975.0;1474556.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Não;Trafegar com motocicleta (ou similar) entre as faixas;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177586.0;Motocicleta;JTZ/DK150;2024.0;Condutor;Lesões Leves;49.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474555.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177585.0;Motocicleta;YAMAHA/YBR150 FACTOR ED;2021.0;Condutor;Lesões Leves;32.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474553.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177583.0;Automóvel;HYUNDAI/HB20S 1.6M COMF;2015.0;Condutor;Ileso;29.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474556.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177586.0;Motocicleta;JTZ/DK150;2024.0;Condutor;Lesões Leves;49.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474555.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177585.0;Motocicleta;YAMAHA/YBR150 FACTOR ED;2021.0;Condutor;Lesões Leves;32.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474553.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177583.0;Automóvel;HYUNDAI/HB20S 1.6M COMF;2015.0;Condutor;Ileso;29.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
654975.0;1474556.0;2025-01-14;terça-feira;07:53:00;RN;101.0;97;NATAL;Sim;Manobra de mudança de faixa;2;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;1177586.0;Motocicleta;JTZ/DK150;2024.0;Condutor;Lesões Leves;49.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655173.0;1475104.0;2025-01-15;quarta-feira;07:00:00;RN;304.0;96;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Declive;Reta";Sim;1177994.0;Motocicleta;YAMAHA/FZ25 FAZER;2022.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,862268;-35,214972;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
655173.0;1475103.0;2025-01-15;quarta-feira;07:00:00;RN;304.0;96;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Declive;Reta";Sim;1177991.0;Motocicleta;MOTTU/SPORT 110I;2024.0;Condutor;Lesões Leves;33.0;Feminino;0.0;1.0;0.0;0.0;-5,862268;-35,214972;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
655426.0;1475691.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178470.0;Automóvel;CHEV/ONIX 10TAT RS;2022.0;Condutor;Ileso;26.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655426.0;1475690.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178469.0;Motocicleta;HONDA/CG 160 TITAN;2024.0;Passageiro;Lesões Leves;50.0;Feminino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655426.0;1475687.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178469.0;Motocicleta;HONDA/CG 160 TITAN;2024.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655426.0;1475691.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178470.0;Automóvel;CHEV/ONIX 10TAT RS;2022.0;Condutor;Ileso;26.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655426.0;1475690.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178469.0;Motocicleta;HONDA/CG 160 TITAN;2024.0;Passageiro;Lesões Leves;50.0;Feminino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655426.0;1475687.0;2025-01-16;quinta-feira;12:10:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;1178469.0;Motocicleta;HONDA/CG 160 TITAN;2024.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655549.0;1476036.0;2025-01-17;sexta-feira;06:30:00;RN;101.0;98;NATAL;Sim;Demais falhas mecânicas ou elétricas;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Curva;Sim;1178733.0;Motocicleta;HONDA/POP 110I;2022.0;Passageiro;Lesões Leves;62.0;Masculino;0.0;1.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
655549.0;1476035.0;2025-01-17;sexta-feira;06:30:00;RN;101.0;98;NATAL;Sim;Demais falhas mecânicas ou elétricas;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Curva;Sim;1178733.0;Motocicleta;HONDA/POP 110I;2022.0;Condutor;Ileso;54.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
656242.0;1478068.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179992.0;Motocicleta;HONDA/CG 150 SPORT;2008.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478062.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179991.0;Utilitário;I/SUZUKI G.VITARA 4WD 5P;2008.0;Condutor;Ileso;57.0;Masculino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478059.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179984.0;Caminhonete;FIAT/STRADA FREEDOM 13CS;2020.0;Condutor;Ileso;40.0;Feminino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478068.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;2;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179992.0;Motocicleta;HONDA/CG 150 SPORT;2008.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478062.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;2;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179991.0;Utilitário;I/SUZUKI G.VITARA 4WD 5P;2008.0;Condutor;Ileso;57.0;Masculino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478059.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;2;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179984.0;Caminhonete;FIAT/STRADA FREEDOM 13CS;2020.0;Condutor;Ileso;40.0;Feminino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478068.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179992.0;Motocicleta;HONDA/CG 150 SPORT;2008.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478062.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179991.0;Utilitário;I/SUZUKI G.VITARA 4WD 5P;2008.0;Condutor;Ileso;57.0;Masculino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656242.0;1478059.0;2025-01-20;segunda-feira;12:03:00;RN;101.0;82;NATAL;Sim;Problema com o freio;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Interseção de Vias";Sim;1179984.0;Caminhonete;FIAT/STRADA FREEDOM 13CS;2020.0;Condutor;Ileso;40.0;Feminino;1.0;0.0;0.0;0.0;-5,76791511;-35,27456305;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656336.0;1478485.0;2025-01-20;segunda-feira;18:20:00;RN;226.0;4;NATAL;Sim;Manobra de mudança de faixa;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1180302.0;Motocicleta;HONDA/CG 125 FAN KS;2013.0;Condutor;Lesões Leves;39.0;Masculino;0.0;1.0;0.0;0.0;-5,81958019;-35,25969486;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
656336.0;1478482.0;2025-01-20;segunda-feira;18:20:00;RN;226.0;4;NATAL;Sim;Manobra de mudança de faixa;1;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1180301.0;Automóvel;CITROEN/C3 GLX 14 FLEX;2007.0;Condutor;Ileso;57.0;Masculino;1.0;0.0;0.0;0.0;-5,81958019;-35,25969486;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
656346.0;1478401.0;2025-01-20;segunda-feira;20:00:00;RN;101.0;78;NATAL;Sim;Animais na Pista;1;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1180231.0;Motocicleta;HONDA/CB 300R;2011.0;Condutor;Lesões Graves;62.0;Masculino;0.0;0.0;1.0;0.0;-5,74071896;-35,29021064;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
656650.0;1479443.0;2025-01-22;quarta-feira;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1181016.0;Automóvel;HYUNDAI/CRETA1TA LIMITED;2022.0;Condutor;Ileso;40.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
656650.0;1479441.0;2025-01-22;quarta-feira;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1181015.0;Motocicleta;SHINERAY/XY150-8;2024.0;Condutor;Lesões Leves;30.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
656653.0;1479513.0;2025-01-22;quarta-feira;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1181077.0;Automóvel;CHEVROLET/CELTA 1.0L LT;2013.0;Condutor;Ileso;36.0;Feminino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
656653.0;1479511.0;2025-01-22;quarta-feira;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1181076.0;Caminhonete;CHEVROLET/S10 LT DD4A;2022.0;Condutor;Ileso;49.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
656653.0;1479510.0;2025-01-22;quarta-feira;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1181075.0;Automóvel;VW/NOVO VOYAGE 1.6 CITY;2013.0;Condutor;Ileso;35.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481010.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182194.0;Motocicleta;HONDA/CG 160 FAN;0.0;Condutor;Lesões Leves;39.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481009.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182193.0;Automóvel;VW/GOL 1.0;2005.0;Condutor;Ileso;67.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481010.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182194.0;Motocicleta;HONDA/CG 160 FAN;0.0;Condutor;Lesões Leves;39.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481009.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182193.0;Automóvel;VW/GOL 1.0;2005.0;Condutor;Ileso;67.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481010.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182194.0;Motocicleta;HONDA/CG 160 FAN;0.0;Condutor;Lesões Leves;39.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657255.0;1481009.0;2025-01-25;sábado;11:00:00;RN;101.0;94;NATAL;Sim;Mal súbito do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1182193.0;Automóvel;VW/GOL 1.0;2005.0;Condutor;Ileso;67.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1482457.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183207.0;Ciclomotor;TRAXX/JL50 Q2;2012.0;Condutor;Lesões Leves;46.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1485200.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183204.0;Automóvel;FIAT/UNO ATTRACTIVE 1.0;2016.0;Passageiro;Ileso;47.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1482459.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183204.0;Automóvel;FIAT/UNO ATTRACTIVE 1.0;2016.0;Condutor;Ileso;46.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1482457.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183207.0;Ciclomotor;TRAXX/JL50 Q2;2012.0;Condutor;Lesões Leves;46.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1485200.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183204.0;Automóvel;FIAT/UNO ATTRACTIVE 1.0;2016.0;Passageiro;Ileso;47.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657917.0;1482459.0;2025-01-28;terça-feira;17:17:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183204.0;Automóvel;FIAT/UNO ATTRACTIVE 1.0;2016.0;Condutor;Ileso;46.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657991.0;1482637.0;2025-01-29;quarta-feira;07:00:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Viaduto";Sim;1183350.0;Motocicleta;HONDA/CG 160 FAN;2022.0;Condutor;Lesões Leves;19.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657991.0;1482636.0;2025-01-29;quarta-feira;07:00:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Viaduto";Sim;1183349.0;Automóvel;CHEV/ONIX PLUS 10MT LT2;2020.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657991.0;1482637.0;2025-01-29;quarta-feira;07:00:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Viaduto";Sim;1183350.0;Motocicleta;HONDA/CG 160 FAN;2022.0;Condutor;Lesões Leves;19.0;Masculino;0.0;1.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
657991.0;1482636.0;2025-01-29;quarta-feira;07:00:00;RN;101.0;97;NATAL;Sim;Ausência de reação do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Viaduto";Sim;1183349.0;Automóvel;CHEV/ONIX PLUS 10MT LT2;2020.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
658208.0;1483523.0;2025-01-30;quinta-feira;11:55:00;RN;101.0;85;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183999.0;Camioneta;RENAULT/DUSTER ZEN 16;2022.0;Condutor;Ileso;33.0;Feminino;1.0;0.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658208.0;1483521.0;2025-01-30;quinta-feira;11:55:00;RN;101.0;85;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;1183997.0;Ônibus;VW/9.150 IBRAVA APOLLO;2010.0;Condutor;Ileso;36.0;Masculino;1.0;0.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658305.0;1483553.0;2025-01-30;quinta-feira;21:50:00;RN;101.0;85;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1184017.0;Caminhão;IVECO/DAILY AUTOMAR AMB;2016.0;Condutor;Ileso;49.0;Masculino;1.0;0.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658305.0;1484929.0;2025-01-30;quinta-feira;21:50:00;RN;101.0;85;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1185048.0;Motocicleta;HONDA/CG 160 FAN;2023.0;Condutor;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658322.0;1485696.0;2025-01-31;sexta-feira;02:40:00;RN;101.0;80,6;NATAL;Sim;Desrespeitar a preferência no cruzamento;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Rotatória;Não;1184056.0;Automóvel;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,75852229;-35,28806121;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658322.0;1483605.0;2025-01-31;sexta-feira;02:40:00;RN;101.0;80,6;NATAL;Sim;Desrespeitar a preferência no cruzamento;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Rotatória;Não;1184055.0;Motocicleta;HONDA/NXR150 BROS ES;2008.0;Passageiro;Lesões Graves;23.0;Masculino;0.0;0.0;1.0;0.0;-5,75852229;-35,28806121;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658322.0;1483604.0;2025-01-31;sexta-feira;02:40:00;RN;101.0;80,6;NATAL;Sim;Desrespeitar a preferência no cruzamento;3;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Rotatória;Não;1184055.0;Motocicleta;HONDA/NXR150 BROS ES;2008.0;Condutor;Lesões Graves;22.0;Masculino;0.0;0.0;1.0;0.0;-5,75852229;-35,28806121;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
658322.0;1485696.0;2025-01-31;sexta-feira;02:40:00;RN;101.0;80,6;NATAL;Sim;Desrespeitar a preferência no cruzamento;2;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Rotatória;Não;1184056.0;Automóvel;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,75852229;-35,28806121;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
